P_ID,P_Name,Category,Specs,Price,Nro_Ope,Edad_Prom,Flg_Hombre,Flg_Mujer,Per_VenL,Mes_Lanza,Prod_Rat,Flg_M5_post,Und_M6,Und_Ven,Afin_Hombre,Afin_Mujer,Edad_Pts,MesL_Pts
PD_21004319,Stuff,Electronics,fast,144.78,2,42,1,1,202301,1,0.5,0,9,13,0.4976,0.4976,2,5
PD_21005060,Mrs,Books,treat,242.48,1,23,1,0,202412,12,0,0,3,3,0.4954,0.0000,6,0
PD_21005257,Mouth,"Home Appliance",notice,140.57,1,51,1,0,202411,11,0,0,8,8,0.5274,0.0000,4,-4
PD_21005503,War,"Home Appliance",already,219.04,2,35,0,1,202305,5,2,0,1,4,0.0000,0.5274,2,-1
PD_21006987,Project,Fashion,go,316.83,1,37,0,1,202310,10,0,0,6,6,0.0000,0.4980,3,5
PD_21007400,Consumer,"Home Appliance",the,79.41,1,47,1,0,202306,6,2,0,6,6,0.5274,0.0000,3,2
PD_21007837,Stock,Electronics,oil,44.39,2,46,1,1,202309,9,1.5,0,10,11,0.4976,0.4976,2,2
PD_21008558,Second,Electronics,international,342.94,1,62,0,1,202412,12,0,0,4,4,0.0000,0.4976,1,2
PD_21008642,Same,Fashion,century,30.49,1,56,0,1,202403,3,3,0,4,4,0.0000,0.4980,4,2
PD_21008769,Realize,"Home Appliance",ever,305.4,1,55,1,0,202408,8,4,0,4,4,0.5274,0.0000,4,2
PD_21000035,Billion,Fashion,remain,226.89,1,45,0,1,202406,6,0,0,9,9,0.0000,0.4980,1,0
PD_21003945,Both,Electronics,simple,15.75,1,40,1,0,202302,2,3,0,4,4,0.4976,0.0000,4,2
PD_21006157,Require,Electronics,so,215.66,1,28,1,0,202402,2,2,0,6,6,0.4976,0.0000,7,2
PD_21000417,Buy,Fashion,thank,282.48,3,49,1,0,202411,11,3,0,10,30,0.4980,0.0000,2,2
PD_21000738,Leg,Fashion,exist,66.59,1,21,1,0,202410,10,4,0,2,2,0.4980,0.0000,7,5
PD_21009586,Arrive,Books,company,280.08,2,34,1,0,202402,2,0,0,6,9,0.4954,0.0000,7,1
PD_21009905,Happen,Electronics,push,493.75,2,45,1,1,202302,2,0,1,15,15,0.4976,0.4976,2,2
PD_21000755,Team,"Home Appliance",find,67.28,1,26,1,0,202308,8,0,0,6,6,0.5274,0.0000,7,2
PD_21001984,Understand,"Home Appliance",food,464.93,1,25,1,0,202412,12,0,0,8,8,0.5274,0.0000,6,1
PD_21002738,Southern,Fitness,nature,47.51,1,49,1,0,202405,5,5,0,1,1,0.5248,0.0000,3,-1
PD_21002776,Success,Books,evidence,60.72,1,30,1,0,202301,1,0,0,9,9,0.4954,0.0000,7,1
PD_21005752,Wide,"Home Appliance",remember,370.52,1,60,1,0,202408,8,2,0,10,10,0.5274,0.0000,1,2
PD_21005870,Who,Fitness,every,316.58,2,36,1,1,202307,7,0,0,7,13,0.5248,0.5248,2,2
PD_21006329,View,Books,data,246.57,1,48,0,1,202312,12,0,0,8,8,0.0000,0.4954,4,0
PD_21006654,Thus,"Home Appliance",already,330.51,1,21,1,0,202306,6,1,0,6,6,0.5274,0.0000,6,2
PD_21007463,Place,Books,fear,392.43,1,52,0,1,202406,6,3,0,1,1,0.0000,0.4954,2,2
PD_21007722,Nature,Books,ever,125.2,1,25,0,1,202409,9,5,0,3,3,0.0000,0.4954,6,5
PD_21008148,Important,Fashion,PM,289.42,1,45,0,1,202307,7,0,0,7,7,0.0000,0.4980,1,-1
PD_21008328,Task,Electronics,sound,114.63,1,45,1,0,202311,11,4,0,9,9,0.4976,0.0000,2,-1
PD_21008355,With,Electronics,source,42.7,1,27,1,0,202311,11,0,0,4,4,0.4976,0.0000,7,-1
PD_21008866,Himself,Electronics,stage,227.04,1,65,1,0,202409,9,0,0,5,5,0.4976,0.0000,5,2
PD_21009228,Left,Electronics,individual,455.91,2,67,1,0,202401,1,2,0,7,8,0.4976,0.0000,5,5
PD_21000164,Avoid,Books,east,221.81,1,45,1,0,202305,5,1,0,8,8,0.4954,0.0000,4,6
PD_21005201,Ground,Fitness,likely,91.58,1,45,0,1,202309,9,0,0,1,1,0.0000,0.5248,4,2
PD_21009495,Foot,Books,else,141,1,59,1,0,202311,11,0,0,1,1,0.4954,0.0000,1,2
PD_21009596,Fish,Books,process,280.96,1,32,0,1,202404,4,0,0,9,9,0.0000,0.4954,7,2
PD_21006182,Argue,Fitness,hour,86.75,1,25,1,0,202406,6,0,0,7,7,0.5248,0.0000,5,2
PD_21006885,Always,"Home Appliance",spend,472.2,1,52,0,1,202404,4,1,0,2,2,0.0000,0.5274,4,5
PD_21009752,Section,"Home Appliance",small,471.24,2,49,1,1,202311,11,0,0,9,10,0.5274,0.5274,4,-4
PD_21003778,Area,Electronics,edge,476.52,2,39,1,1,202404,4,0,1,12,12,0.4976,0.4976,4,2
PD_21002323,Approach,Fitness,certain,350.51,2,44,1,1,202309,9,0,1,17,17,0.5248,0.5248,4,2
PD_21009486,Television,Books,speak,264.55,3,42,0,1,202312,12,2.67,1,14,23,0.0000,0.4954,4,0
PD_21009995,Baby,Electronics,themselves,197.55,2,33,0,1,202403,3,0,1,9,9,0.0000,0.4976,7,1
PD_21000525,College,"Home Appliance",whose,492.87,1,22,0,1,202410,10,3,0,5,5,0.0000,0.5274,6,2
PD_21001149,Billion,Electronics,ten,434.64,1,53,1,0,202410,10,2,0,8,8,0.4976,0.0000,3,4
PD_21002431,Suggest,Fitness,receive,56.34,1,38,1,0,202306,6,0,0,6,6,0.5248,0.0000,2,2
PD_21003136,Table,Fashion,project,304.07,1,34,1,0,202405,5,0,0,3,3,0.4980,0.0000,6,-1
PD_21005028,Popular,"Home Appliance",quickly,29.8,1,29,0,1,202401,1,0,0,1,1,0.0000,0.5274,7,5
PD_21005714,Forget,Fashion,civil,433.46,4,39,1,1,202306,6,1.75,0,13,23,0.4980,0.4980,3,0
PD_21006468,Fall,"Home Appliance",hear,144.74,1,23,1,0,202404,4,0,0,10,10,0.5274,0.0000,6,5
PD_21009510,Finally,Electronics,fill,313.19,1,35,0,1,202406,6,0,0,9,9,0.0000,0.4976,4,2
PD_21009609,Go,Fashion,character,276.33,1,20,1,0,202408,8,0,0,2,2,0.4980,0.0000,7,2
PD_21007588,News,"Home Appliance",office,399.18,2,55,1,0,202310,10,0,0,10,17,0.5274,0.0000,4,2
PD_21001406,Speak,Fitness,hear,393.66,1,70,1,0,202403,3,0,0,6,6,0.5248,0.0000,6,2
PD_21002756,Argue,Fitness,behavior,196.16,2,35,1,1,202401,1,1,1,9,9,0.5248,0.5248,2,2
PD_21000381,Community,Books,coach,449.03,1,18,1,0,202312,12,0,0,4,4,0.4954,0.0000,6,0
PD_21004117,Growth,Books,or,493.51,1,22,0,1,202403,3,2,0,2,2,0.0000,0.4954,6,2
PD_21004850,Present,"Home Appliance",nor,306.83,3,51,0,1,202304,4,3,0,6,17,0.0000,0.5274,4,5
PD_21005652,Five,"Home Appliance",car,109.44,1,44,1,0,202306,6,0,0,4,4,0.5274,0.0000,3,2
PD_21007185,Marriage,Fashion,should,87.87,1,22,0,1,202401,1,0,0,9,9,0.0000,0.4980,7,3
PD_21000646,Can,Fitness,officer,318.17,1,62,1,0,202304,4,5,0,10,10,0.5248,0.0000,1,5
PD_21001076,One,Books,step,479.22,1,49,0,1,202411,11,0,0,8,8,0.0000,0.4954,2,2
PD_21002706,Center,"Home Appliance",card,332.43,1,35,0,1,202412,12,0,0,8,8,0.0000,0.5274,2,1
PD_21002802,Management,Electronics,yard,258.75,1,39,0,1,202411,11,0,0,2,2,0.0000,0.4976,4,-1
PD_21006100,Off,Electronics,eye,260.37,1,65,1,0,202402,2,0,0,6,6,0.4976,0.0000,5,2
PD_21005272,Learn,Books,miss,332.73,2,36,1,1,202309,9,1.5,0,1,4,0.4954,0.4954,3,5
PD_21005160,Campaign,Electronics,issue,31.79,2,37,0,1,202408,8,0,1,7,7,0.0000,0.4976,4,4
PD_21000641,Myself,Electronics,meeting,211.59,2,56,0,1,202304,4,0,0,6,11,0.0000,0.4976,1,2
PD_21001566,Once,"Home Appliance",study,29.37,2,43,1,0,202309,9,1.5,0,1,2,0.5274,0.0000,3,2
PD_21001974,But,Fitness,over,84.06,1,23,1,0,202408,8,0,0,8,8,0.5248,0.0000,5,5
PD_21002226,Before,"Home Appliance",continue,263.07,1,46,1,0,202410,10,3,0,8,8,0.5274,0.0000,3,2
PD_21003534,Culture,Fitness,base,286.4,1,22,0,1,202302,2,0,0,5,5,0.0000,0.5248,5,-1
PD_21004634,Skill,"Home Appliance",experience,277.65,1,51,1,0,202307,7,0,0,5,5,0.5274,0.0000,4,-1
PD_21004908,Myself,"Home Appliance",sing,33.41,2,46,0,1,202403,3,5,0,3,6,0.0000,0.5274,3,-1
PD_21005256,Thing,Books,everyone,389.08,1,28,0,1,202309,9,1,0,4,4,0.0000,0.4954,7,5
PD_21005507,You,Fitness,machine,152.24,1,24,1,0,202301,1,0,0,8,8,0.5248,0.0000,5,2
PD_21006283,For,Fashion,ago,251.11,1,65,1,0,202303,3,0,0,6,6,0.4980,0.0000,5,2
PD_21006413,Drug,Books,race,209.66,1,18,1,0,202412,12,4,0,7,7,0.4954,0.0000,6,0
PD_21006651,Health,"Home Appliance",sit,174.11,2,27,1,0,202303,3,2,0,9,18,0.5274,0.0000,7,-1
PD_21007515,Strong,"Home Appliance",professor,461.68,3,36,1,0,202310,10,3.67,0,3,9,0.5274,0.0000,2,2
PD_21008589,Green,Electronics,forward,330.97,1,66,1,0,202303,3,0,0,8,8,0.4976,0.0000,5,1
PD_21007587,Write,Electronics,movement,293.18,1,66,0,1,202409,9,0,0,5,5,0.0000,0.4976,5,2
PD_21009778,Artist,Fashion,finally,114.8,3,36,1,1,202303,3,2.67,0,8,18,0.4980,0.4980,3,2
PD_21001413,Prepare,Fitness,explain,289.03,1,36,0,1,202408,8,3,0,1,1,0.0000,0.5248,2,5
PD_21002099,Understand,"Home Appliance",his,231.15,1,63,1,0,202405,5,0,0,8,8,0.5274,0.0000,5,-1
PD_21000386,Personal,Electronics,reality,136.41,1,61,0,1,202411,11,0,0,10,10,0.0000,0.4976,1,-1
PD_21001881,Probably,Fashion,reach,465.98,1,62,1,0,202401,1,5,0,8,8,0.4980,0.0000,4,3
PD_21002707,Month,Electronics,evening,53.93,1,19,0,1,202301,1,0,0,4,4,0.0000,0.4976,6,5
PD_21003090,Improve,Electronics,finally,305.87,1,69,0,1,202312,12,0,0,10,10,0.0000,0.4976,5,2
PD_21005081,Foreign,Electronics,wonder,482.25,1,63,1,0,202302,2,0,0,4,4,0.4976,0.0000,5,2
PD_21005563,Believe,"Home Appliance",prevent,337.07,2,50,1,0,202306,6,0,0,3,7,0.5274,0.0000,4,2
PD_21005614,Goal,"Home Appliance",goal,100.84,1,49,1,0,202311,11,0,0,2,2,0.5274,0.0000,4,-4
PD_21005690,Dog,Fitness,performance,85.12,1,39,1,0,202405,5,0,0,5,5,0.5248,0.0000,2,-1
PD_21006063,Hit,Fashion,speak,179.57,3,56,0,1,202310,10,1.67,0,9,10,0.0000,0.4980,4,5
PD_21006180,That,Books,discuss,163.73,1,62,1,0,202410,10,4,0,8,8,0.4954,0.0000,1,5
PD_21007674,Notice,Electronics,across,175.98,1,65,0,1,202312,12,0,0,8,8,0.0000,0.4976,5,2
PD_21002548,Exist,Electronics,particular,443.39,2,56,0,1,202306,6,0.5,0,6,16,0.0000,0.4976,1,2
PD_21003587,Must,Electronics,country,356.15,1,26,0,1,202301,1,0,0,7,7,0.0000,0.4976,7,5
PD_21008017,Partner,Fitness,these,413.36,2,48,0,1,202301,1,0,0,6,13,0.0000,0.5248,4,2
PD_21009700,No,"Home Appliance",which,441.46,2,63,1,1,202305,5,1,0,5,14,0.5274,0.5274,5,-1
PD_21001202,Woman,Books,either,237.44,1,65,1,0,202311,11,0,0,2,2,0.4954,0.0000,5,2
PD_21004898,Mind,Electronics,point,434.73,2,34,0,1,202304,4,0,0,8,10,0.0000,0.4976,7,2
PD_21004018,Pass,"Home Appliance",know,109.46,2,48,1,1,202312,12,2.5,1,3,3,0.5274,0.5274,3,1
PD_21006418,Line,"Home Appliance",this,335.17,4,45,1,1,202302,2,2.75,1,18,26,0.5274,0.5274,3,2
PD_21003257,Feeling,Fitness,up,170.42,2,57,1,0,202303,3,0,1,12,12,0.5248,0.0000,1,2
PD_21003671,Surface,Electronics,live,232.83,2,59,1,1,202305,5,2.5,1,19,19,0.4976,0.4976,1,2
PD_21007322,Discussion,"Home Appliance",education,24.63,2,33,1,0,202407,7,0,1,10,10,0.5274,0.0000,7,-1
PD_21003259,Bank,"Home Appliance",over,185.69,5,36,1,1,202307,7,1.6,1,11,23,0.5274,0.5274,2,-1
PD_21005676,Protect,Electronics,lead,200.57,2,47,1,0,202309,9,1,1,11,11,0.4976,0.0000,2,2
PD_21004592,Lead,Electronics,between,214.96,3,37,1,1,202302,2,1.33,1,4,5,0.4976,0.4976,4,2
PD_21006101,Time,Electronics,information,104.54,4,33,1,1,202404,4,4,1,13,31,0.4976,0.4976,7,2
PD_21000230,Many,Electronics,husband,272.3,3,52,0,1,202402,2,0.67,1,7,10,0.0000,0.4976,3,2
PD_21006699,Good,Electronics,first,179.07,5,58,1,1,202404,4,1.4,1,15,24,0.4976,0.4976,1,2
PD_21002626,General,"Home Appliance",option,46.59,1,61,0,1,202311,11,0,0,1,1,0.0000,0.5274,1,-4
PD_21002947,Too,Books,really,415.92,1,49,1,0,202406,6,0,0,6,6,0.4954,0.0000,2,2
PD_21004302,Student,Electronics,clearly,159.09,1,58,1,0,202405,5,2,0,3,3,0.4976,0.0000,1,2
PD_21005166,Child,Fitness,police,114.48,1,24,0,1,202302,2,0,0,6,6,0.0000,0.5248,5,-1
PD_21005187,Machine,Fitness,property,474.24,2,39,0,1,202303,3,0.5,0,3,6,0.0000,0.5248,2,2
PD_21005470,Blue,Books,myself,218.86,1,21,0,1,202412,12,0,0,10,10,0.0000,0.4954,6,0
PD_21007399,Final,Electronics,cup,68.87,1,45,0,1,202409,9,0,0,5,5,0.0000,0.4976,2,2
PD_21008002,Reason,"Home Appliance",break,383.62,2,33,0,1,202412,12,2,0,6,12,0.0000,0.5274,7,1
PD_21008635,Of,Books,attack,486.46,1,21,0,1,202404,4,0,0,4,4,0.0000,0.4954,6,2
PD_21000507,Process,Fitness,never,101.9,1,27,1,0,202310,10,3,0,2,2,0.5248,0.0000,7,2
PD_21004084,Significant,Books,place,369.35,1,33,0,1,202412,12,1,0,9,9,0.0000,0.4954,7,0
PD_21004377,Degree,Fashion,say,435.41,1,51,1,0,202308,8,0,0,6,6,0.4980,0.0000,2,2
PD_21004518,East,Books,lawyer,212.31,2,34,0,1,202309,9,1.5,0,9,17,0.0000,0.4954,7,5
PD_21004989,Cut,Fashion,interest,350.19,1,20,1,0,202312,12,3,0,1,1,0.4980,0.0000,7,2
PD_21005271,Six,Fashion,world,282.27,1,36,1,0,202311,11,1,0,10,10,0.4980,0.0000,3,2
PD_21006761,Would,Fitness,sit,175.07,2,50,0,1,202312,12,1,0,2,9,0.0000,0.5248,3,2
PD_21003000,Most,Books,administration,325.49,2,22,1,1,202312,12,0,0,8,18,0.4954,0.4954,6,0
PD_21003053,Outside,Fitness,wonder,182.91,1,55,1,0,202401,1,0,0,6,6,0.5248,0.0000,3,2
PD_21003622,Spend,Fashion,might,495.83,1,34,1,0,202410,10,5,0,6,6,0.4980,0.0000,6,5
PD_21004870,Prove,Fashion,south,21.83,2,42,1,1,202302,2,0.5,0,6,15,0.4980,0.4980,1,2
PD_21000954,Personal,Fitness,choose,255.16,2,61,1,1,202406,6,0,0,7,8,0.5248,0.5248,1,2
PD_21002575,Home,"Home Appliance",over,388.79,1,18,0,1,202402,2,0,0,9,9,0.0000,0.5274,6,2
PD_21002919,Senior,"Home Appliance",officer,155.4,1,53,1,0,202306,6,5,0,10,10,0.5274,0.0000,4,2
PD_21003011,Argue,Fashion,yes,45.5,2,47,1,0,202308,8,1.5,0,8,16,0.4980,0.0000,1,2
PD_21004824,Culture,Fitness,I,388.89,1,20,1,0,202409,9,0,0,10,10,0.5248,0.0000,5,2
PD_21005666,Possible,Electronics,expect,311.07,1,41,1,0,202308,8,0,0,2,2,0.4976,0.0000,4,4
PD_21005723,Certainly,Fashion,gas,231.1,1,33,1,0,202304,4,4,0,7,7,0.4980,0.0000,6,5
PD_21006829,Price,Fashion,hit,312.68,1,56,0,1,202410,10,1,0,3,3,0.0000,0.4980,4,5
PD_21009514,Guy,Fashion,goal,229.02,1,55,0,1,202309,9,0,0,5,5,0.0000,0.4980,2,5
PD_21000941,To,Fashion,simple,89.4,1,37,1,0,202308,8,0,0,1,1,0.4980,0.0000,3,2
PD_21001114,That,Electronics,treat,356.73,1,25,0,1,202401,1,0,0,3,3,0.0000,0.4976,6,5
PD_21002312,While,Fitness,door,64.55,1,25,0,1,202404,4,0,0,9,9,0.0000,0.5248,5,5
PD_21002874,Final,"Home Appliance",ago,353.64,1,54,1,0,202307,7,0,0,4,4,0.5274,0.0000,4,-1
PD_21000913,Child,Fitness,later,111.95,2,47,1,1,202303,3,0,0,10,17,0.5248,0.5248,4,2
PD_21006380,Stand,Fashion,within,13.46,1,34,0,1,202402,2,5,0,6,6,0.0000,0.4980,6,2
PD_21006712,Response,Fashion,TV,111.79,1,24,0,1,202405,5,0,0,10,10,0.0000,0.4980,7,-1
PD_21007119,Finish,Fitness,maybe,416.99,2,47,0,1,202302,2,0,0,7,8,0.0000,0.5248,4,-1
PD_21009452,Design,Fashion,thought,91.25,1,27,0,1,202412,12,0,0,6,6,0.0000,0.4980,6,2
PD_21008755,Same,Fitness,be,429.28,3,24,1,1,202304,4,2.33,1,10,16,0.5248,0.5248,5,5
PD_21000528,Nearly,Fashion,civil,153.61,2,31,0,1,202307,7,3,0,9,18,0.0000,0.4980,6,-1
PD_21001119,Source,Fashion,seven,108.87,1,43,1,0,202406,6,0,0,2,2,0.4980,0.0000,1,0
PD_21004218,Whom,Fitness,case,219.61,1,35,0,1,202411,11,0,0,10,10,0.0000,0.5248,2,-1
PD_21005387,Chance,Electronics,attention,232.66,1,45,0,1,202305,5,3,0,7,7,0.0000,0.4976,2,2
PD_21005780,Church,Fashion,themselves,16.7,2,23,1,1,202302,2,1,0,10,18,0.4980,0.4980,7,2
PD_21006006,Authority,Fashion,former,497.96,1,24,0,1,202410,10,0,0,8,8,0.0000,0.4980,7,5
PD_21006293,Effort,Books,report,420.92,1,53,0,1,202401,1,1,0,7,7,0.0000,0.4954,2,1
PD_21009443,Majority,Books,both,76.31,1,44,0,1,202304,4,0,0,10,10,0.0000,0.4954,4,2
PD_21003633,Fly,Fitness,police,97.29,2,43,1,1,202310,10,1.5,0,7,10,0.5248,0.5248,4,2
PD_21000902,Spend,Books,perform,407.96,1,31,0,1,202407,7,0,0,10,10,0.0000,0.4954,7,5
PD_21000476,Talk,"Home Appliance",hundred,112.36,2,55,1,1,202302,2,1,0,9,14,0.5274,0.5274,4,2
PD_21000667,Public,Electronics,hear,22.22,1,37,0,1,202407,7,0,0,1,1,0.0000,0.4976,4,0
PD_21000928,Instead,Books,out,345.38,1,53,1,0,202408,8,0,0,2,2,0.4954,0.0000,2,2
PD_21001282,Determine,Fitness,cause,288.77,1,29,1,0,202412,12,0,0,10,10,0.5248,0.0000,7,2
PD_21002896,Material,"Home Appliance",card,352.8,1,41,0,1,202304,4,0,0,6,6,0.0000,0.5274,2,5
PD_21005179,Just,Fitness,trade,329.1,1,63,0,1,202403,3,0,0,4,4,0.0000,0.5248,6,2
PD_21005362,Capital,Fashion,available,187.94,1,49,0,1,202406,6,1,0,8,8,0.0000,0.4980,2,0
PD_21007099,Fill,Electronics,difficult,193.22,1,50,1,0,202409,9,0,0,3,3,0.4976,0.0000,3,2
PD_21007161,Because,Books,sometimes,460.66,1,51,0,1,202304,4,1,0,6,6,0.0000,0.4954,2,2
PD_21009901,Maintain,Fashion,which,209.67,1,23,1,0,202310,10,0,0,8,8,0.4980,0.0000,7,5
PD_21007530,Save,Fitness,have,426.46,1,52,0,1,202403,3,0,0,5,5,0.0000,0.5248,3,2
PD_21001436,Sense,"Home Appliance",factor,143.11,1,36,1,0,202402,2,0,0,7,7,0.5274,0.0000,2,2
PD_21006723,Capital,Fashion,force,147.58,1,37,1,0,202303,3,3,0,8,8,0.4980,0.0000,3,2
PD_21006769,Miss,Electronics,quickly,203.8,1,53,1,0,202304,4,0,0,5,5,0.4976,0.0000,3,2
PD_21009711,Success,Electronics,choose,278.41,2,62,1,0,202310,10,1.5,0,3,6,0.4976,0.0000,1,4
PD_21003206,Line,Fitness,discussion,353.44,5,59,1,1,202301,1,2.6,0,3,23,0.5248,0.5248,1,2
PD_21003518,Move,Fitness,quickly,234.82,1,62,0,1,202407,7,0,0,1,1,0.0000,0.5248,1,2
PD_21003710,Light,Electronics,pull,467.77,1,60,1,0,202307,7,0,0,10,10,0.4976,0.0000,1,0
PD_21003973,Nor,Electronics,necessary,463.02,2,40,1,1,202309,9,0,0,12,12,0.4976,0.4976,4,2
PD_21004251,Consider,Fashion,take,196.84,1,36,1,0,202412,12,0,0,3,3,0.4980,0.0000,3,2
PD_21004526,See,Fitness,more,307.84,2,56,0,1,202402,2,0,0,5,14,0.0000,0.5248,1,-1
PD_21004943,Gas,Fitness,cold,237.97,2,30,1,1,202310,10,0,0,10,14,0.5248,0.5248,7,2
PD_21007137,Rise,Electronics,effort,445.89,1,65,0,1,202308,8,0,0,9,9,0.0000,0.4976,5,4
PD_21007187,Two,"Home Appliance",need,257.32,2,40,0,1,202308,8,1,0,8,17,0.0000,0.5274,2,2
PD_21008511,Team,Fashion,other,302.64,1,65,0,1,202409,9,3,0,3,3,0.0000,0.4980,5,5
PD_21009316,Method,Electronics,soldier,212.17,1,30,0,1,202305,5,0,0,2,2,0.0000,0.4976,7,2
PD_21003967,Pass,Fashion,staff,18.32,2,59,1,0,202308,8,0,0,2,9,0.4980,0.0000,4,2
PD_21001182,Media,Electronics,hair,346.08,1,58,0,1,202311,11,2,0,2,2,0.0000,0.4976,1,-1
PD_21002030,Attorney,"Home Appliance",week,308.46,1,60,1,0,202309,9,0,0,8,8,0.5274,0.0000,1,2
PD_21008205,Tonight,Fashion,meeting,238.7,1,59,1,0,202309,9,0,0,6,6,0.4980,0.0000,4,5
PD_21000806,Oil,Fashion,new,146.06,2,31,1,0,202410,10,2.5,0,7,14,0.4980,0.0000,6,5
PD_21000893,Down,Fitness,generation,455.82,3,58,1,1,202303,3,1.67,0,4,14,0.5248,0.5248,1,2
PD_21001444,Simply,Electronics,know,194.16,1,29,1,0,202306,6,4,0,2,2,0.4976,0.0000,7,2
PD_21002178,Say,Electronics,full,309.7,1,35,1,0,202407,7,0,0,5,5,0.4976,0.0000,4,0
PD_21002479,Return,"Home Appliance",chair,499.27,1,65,1,0,202403,3,1,0,3,3,0.5274,0.0000,5,-1
PD_21002578,Since,Books,clear,397.65,2,57,1,1,202303,3,2.5,0,10,15,0.4954,0.4954,1,2
PD_21002997,Call,Electronics,south,340.09,1,49,1,0,202304,4,0,0,7,7,0.4976,0.0000,3,2
PD_21003167,Bed,Fashion,force,277.4,1,18,1,0,202405,5,5,0,10,10,0.4980,0.0000,7,-1
PD_21003474,Understand,Electronics,fill,296.75,1,45,0,1,202404,4,4,0,6,6,0.0000,0.4976,2,2
PD_21004357,Explain,Fitness,same,362.92,1,30,0,1,202408,8,0,0,7,7,0.0000,0.5248,7,5
PD_21007346,Present,Fashion,decide,412.04,1,53,0,1,202303,3,4,0,7,7,0.0000,0.4980,2,2
PD_21008673,Address,Fashion,image,293.48,1,61,0,1,202410,10,0,0,7,7,0.0000,0.4980,4,5
PD_21009339,See,Fitness,color,234.51,1,54,1,0,202307,7,0,0,10,10,0.5248,0.0000,3,2
PD_21009754,Everything,Fashion,per,244.45,1,42,1,0,202311,11,0,0,9,9,0.4980,0.0000,1,2
PD_21004757,Activity,"Home Appliance",morning,409.67,2,51,1,0,202311,11,2.5,0,10,20,0.5274,0.0000,4,-4
PD_21000790,Small,Electronics,assume,449.33,1,30,1,0,202306,6,4,0,1,1,0.4976,0.0000,7,2
PD_21001593,Plant,Books,sound,41.93,3,57,1,1,202308,8,2.33,0,1,8,0.4954,0.4954,1,2
PD_21003639,Condition,Electronics,that,454.96,1,64,0,1,202310,10,0,0,6,6,0.0000,0.4976,5,4
PD_21003719,Year,Fashion,physical,17.66,1,24,1,0,202411,11,0,0,6,6,0.4980,0.0000,7,2
PD_21004447,Rest,Fashion,look,117.03,1,33,0,1,202405,5,5,0,4,4,0.0000,0.4980,6,-1
PD_21007136,Stay,Books,example,456.55,1,69,0,1,202304,4,3,0,9,9,0.0000,0.4954,5,2
PD_21000590,Education,Fashion,so,423.07,2,21,1,1,202407,7,2.5,1,6,6,0.4980,0.4980,7,-1
PD_21000678,In,Books,to,83.22,1,19,1,0,202307,7,0,0,9,9,0.4954,0.0000,6,5
PD_21001259,Billion,Electronics,left,214.66,1,60,1,0,202310,10,2,0,9,9,0.4976,0.0000,1,4
PD_21001516,Feeling,Electronics,stock,346.37,1,54,0,1,202412,12,0,0,8,8,0.0000,0.4976,3,2
PD_21002345,Natural,Electronics,table,430.24,1,61,1,0,202409,9,3,0,6,6,0.4976,0.0000,1,2
PD_21002501,Field,"Home Appliance",care,427.31,1,38,1,0,202305,5,0,0,10,10,0.5274,0.0000,2,-1
PD_21002516,Big,Electronics,current,289.13,1,29,0,1,202312,12,2,0,6,6,0.0000,0.4976,7,2
PD_21003801,Idea,Fashion,dark,419.75,1,37,0,1,202301,1,0,0,7,7,0.0000,0.4980,3,3
PD_21004699,Sing,Books,simply,383.68,1,41,0,1,202402,2,2,0,7,7,0.0000,0.4954,3,1
PD_21005024,Avoid,Fitness,technology,287.37,1,50,1,0,202305,5,3,0,4,4,0.5248,0.0000,3,-1
PD_21005400,Thing,Books,to,130.59,1,37,1,0,202406,6,0,0,5,5,0.4954,0.0000,3,2
PD_21005492,If,Books,culture,430.08,2,27,0,1,202301,1,1.5,0,10,19,0.0000,0.4954,7,1
PD_21007176,Recent,Books,marriage,43.95,2,29,1,0,202401,1,1,0,8,16,0.4954,0.0000,7,1
PD_21007644,Win,"Home Appliance",allow,447.4,2,54,1,0,202307,7,3,0,4,8,0.5274,0.0000,4,-1
PD_21007701,Nice,Books,candidate,457.42,1,38,1,0,202310,10,0,0,3,3,0.4954,0.0000,3,5
PD_21008651,Season,"Home Appliance",artist,331.19,1,28,1,0,202303,3,3,0,6,6,0.5274,0.0000,7,-1
PD_21009351,Heavy,Electronics,training,96.42,1,40,1,0,202310,10,5,0,1,1,0.4976,0.0000,4,4
PD_21009435,Final,Fitness,space,256.09,2,62,0,1,202411,11,2.5,0,9,18,0.0000,0.5248,1,-1
PD_21009618,Explain,"Home Appliance",soldier,157.69,1,66,1,0,202302,2,0,0,9,9,0.5274,0.0000,5,2
PD_21009686,Night,Books,rest,329.29,1,53,0,1,202405,5,5,0,7,7,0.0000,0.4954,2,6
PD_21001155,Party,Books,right,189.38,1,48,1,0,202308,8,0,0,1,1,0.4954,0.0000,4,2
PD_21002912,Civil,Fashion,other,472.6,1,21,1,0,202410,10,4,0,8,8,0.4980,0.0000,7,5
PD_21006847,Whom,Fitness,water,221.53,2,48,0,1,202312,12,2,0,2,6,0.0000,0.5248,4,2
PD_21007528,Radio,Electronics,above,124.71,2,37,1,0,202310,10,2.5,0,7,14,0.4976,0.0000,4,4
PD_21003402,Here,Fitness,ten,138.01,1,43,0,1,202310,10,5,0,4,4,0.0000,0.5248,4,2
PD_21004022,Reveal,"Home Appliance",management,171.12,1,69,1,0,202302,2,0,0,7,7,0.5274,0.0000,5,2
